title,url,brand,main_image,sku,description,gtin13,model,currency,price,availableDeliveryMethod,primary_category,sub_category_1,sub_category_2,images,specifications,directions,ingredients,avg_rating,reviews_count,uniq_id,scraped_at
"Windsoft Jumbo Roll Toilet Paper, Septic Safe, 2 Ply, White, 3.4"" x 1000 ft, 12 Rolls/Carton -WIN202",https://www.walmart.com/ip/Windsoft-Jumbo-Roll-Toilet-Paper-Septic-Safe-2-Ply-White-3-4-x-1000-ft-12-Rolls-Carton-WIN202/16351877,Windsoft,https://i5.walmartimages.com/asr/6cf2ccd6-bb73-4423-8ccc-8e76ee437ff8_1.dce5a9eb0e89c3d685e2204f1cd67c31.jpeg,16351877,"Large roll saves time and money on maintenance. Fits most jumbo dispensers. White. Tissue Type: Toilet; Number of Plies: 2; Length: 1,000 ft; Width: 3.4"".",080000110480,202,USD,58.65,OnSitePickup,Industrial & Scientific,Janitorial & Sanitation Supplies,Janitorial Disposables,https://i5.walmartimages.com/asr/6cf2ccd6-bb73-4423-8ccc-8e76ee437ff8_1.dce5a9eb0e89c3d685e2204f1cd67c31.jpeg ~ https://i5.walmartimages.com/asr/d704b201-3370-4178-91c9-b8406ae6f150_1.325c462868c3f569eb20d27666ec89da.jpeg ~ https://i5.walmartimages.com/asr/7bae0e12-f408-4ac3-8cbd-6f2f6653c6f8.ccb6cfd5ae3b6ee6182a16b7fa2ff2d5.jpeg,"[{'name': 'Features', 'value': 'Large roll saves time and money on maintenance. Fits most jumbo dispensers. White.'}, {'name': 'Brand', 'value': 'Windsoft'}, {'name': 'Color', 'value': 'White'}, {'name': 'Manufacturer Part Number', 'value': '202'}, {'name': 'Manufacturer', 'value': 'Windsoft'}]",,,3,2,b5b959ca-9622-500d-baec-b2559a7abe90,16/11/2022 23:21:41
"Celestial Seasonings Tea Cinnamon Apple Spice Keurig Single-Serve K-Cup Pods, 24 Count",https://www.walmart.com/ip/Celestial-Seasonings-Tea-Cinnamon-Apple-Spice-Keurig-Single-Serve-K-Cup-Pods-24-Count/127298036,Celestial Seasonings,https://i5.walmartimages.com/asr/40964c34-5869-4047-ac8f-2b63d9e529a2_1.2ced6e89ce6ab5827d341fb89cecd1e6.jpeg,127298036,"<p><strong>Celestial Seasonings Tea Cinnamon Apple Spice Keurig Single-Serve K-Cup Pods, 24 Count</strong></p><p><strong>Brand : </strong>celestial seasonings</p><p><strong>Manufacturer : </strong>Celestial Seasonings</p><p><strong>Item model number : </strong>5000203073</p><p><strong>Color : </strong>None</p><p><strong>Size : </strong>24 Count</p><p>Herbal Tea</p><p>Caffeine Free</p><p>Orthodox Union Kosher</p><p>k-cups</p><p><strong>This lively blend is dominated by an aromatic burst of sweet and spicy Vietnamese cinnamon and bushels of juicy, all-American apples. Theres a toasty chocolate note and a hint of creamy butterscotch in the finish that complements the lasting taste of apples and cinnamon — making this tea comforting and invigorating all at once!</strong></p>",672250989642,,USD,50.99,OnSitePickup,Food,Beverages,Tea,https://i5.walmartimages.com/asr/40964c34-5869-4047-ac8f-2b63d9e529a2_1.2ced6e89ce6ab5827d341fb89cecd1e6.jpeg ~ https://i5.walmartimages.com/asr/3e64195e-a61a-40e4-8ed0-0880f6d624fe_1.2ae11698fc02db0579afd7a2aba2de69.jpeg,"[{'name': 'Brand', 'value': 'Celestial Seasonings'}, {'name': 'Count Per Pack', 'value': '1'}, {'name': 'Nutrient Content Claims', 'value': 'Kosher'}]",,,,,892abb6d-9fd3-5981-90f6-42fc126d022b,16/11/2022 23:21:42
Perk Plastic Spoon Heavy-Weight White PK56405,https://www.walmart.com/ip/Perk-Plastic-Spoon-Heavy-Weight-White-PK56405/625751996?athbdg=L1700,Perk,https://i5.walmartimages.com/asr/1b18f2a7-2c9e-4765-8155-fffcaf3d97ef.db1eef6da7a95b65f16b52122e0b622b.jpeg,625751996,"<p>Get a handle on lunchtime, the sooner the better, with this 100-pack of Perk™ white heavy-weight plastic spoons. Dig in with the confidence provided by these heavy-weight spoons. These Perk™ white heavy-weight plastic spoons come 100 to a pack, letting you stock your breakroom cupboards or drawers. Comes in white and is made of polystyrene. Heavy-weight.</p>",718103339735,PRK24390995,USD,10.9,OnSitePickup,Household Essentials,Paper & Plastic,Disposable Tableware,https://i5.walmartimages.com/asr/a889dad0-7437-430f-b1cd-33267f5c215e.a7fd9c8aba68fa4f724aabc1fa2dcb1d.jpeg ~ https://i5.walmartimages.com/asr/5c0f2cbd-7d52-4d96-8b81-fe5b6ad2e881.8fed7cc9455204eee9144d0aeb737c6b.jpeg ~ https://i5.walmartimages.com/asr/1b18f2a7-2c9e-4765-8155-fffcaf3d97ef.db1eef6da7a95b65f16b52122e0b622b.jpeg,"[{'name': 'Assembled Product Dimensions (L x W x H)', 'value': '8.90 x 6.18 x 2.01 Inches'}]",,,5,3,1726a03f-5319-5009-968c-232a29fd03bf,16/11/2022 23:21:44
zhongxinda Teeth Whitening Pen Tooth Gel White Teeth Kit Cleaning Bleaching Remove Stains Oral Hygiene Whitening Strips,https://www.walmart.com/ip/zhongxinda-Teeth-Whitening-Pen-Tooth-Gel-White-Teeth-Kit-Cleaning-Bleaching-Remove-Stains-Oral-Hygiene-Whitening-Strips/296105410,zhongxinda,https://i5.walmartimages.com/asr/7130a9ea-8da7-4d2c-82e3-70ad04d4fd4c.9444d942956a7e327eb07ddb06b0b43a.jpeg,296105410,"Features: Whitening effect Effective to remove tea stain, coffee stain, pigment teeth, dental plaque. Teeth whitening, reduce tooth dirt, enhance oral hygiene, reduce oral diseases.<br>Size：<br>A：2ML<br>B：6ML<br>Instructions:<br>1.Brush and floss your teeth.<br>2.Dry your teeth with a tissue.<br>3.Twist the bottom of the pen clockwise(to the right) until a little gel flows from the gel chamber on to the brush. For first useyou may need more twisting.<br>4.Simle wide keeping lips away from your teeht.<br>5.Use even brush strokes to apply a thin layer of gel to each tooth. Do not apply gel to the gums.<br>6.Relax your lips after 30 seconds.<br>7.Avoid eating or dringking for 30 minutes after treatment.<br>8.Use twice daily until your teeth have reached your desired shade of white.<br>9.Be sure to replace the lid,to keep the serum from drying out. Store in a cool place preferably refrigerate.<br><br>Packing: 1x teeth whitening pen",,,USD,5.66,OnSitePickup,Personal Care,Oral Care,Teeth Whitening,https://i5.walmartimages.com/asr/e6e377f3-7da8-4128-aa88-e06742ab84eb.00fd6cda857afd61f842a3daf4df13c1.jpeg ~ https://i5.walmartimages.com/asr/7130a9ea-8da7-4d2c-82e3-70ad04d4fd4c.9444d942956a7e327eb07ddb06b0b43a.jpeg ~ https://i5.walmartimages.com/asr/75c532e9-ecef-4648-9679-ed5a3157cdf2.eeb26dcfb9252878bc19309a56bb0385.jpeg ~ https://i5.walmartimages.com/asr/abda8ece-1180-44c1-8093-a529c31159c1.2372b49a158706d36f7d161ea05d2df5.jpeg ~ https://i5.walmartimages.com/asr/65629a10-6a0d-4ce0-8f40-3685c85738da.4a9b2f85f711c94e8c356f11bf00b3ca.jpeg ~ https://i5.walmartimages.com/asr/0e6fef24-2e3e-4791-8538-0c9ddcdceae2.92f0673ee4ac147f7bb38e839a74a102.jpeg,"[{'name': 'Brand', 'value': 'zhongxinda'}]",,,5,2,daf1998e-31ec-59e8-8517-1a68e9584e06,16/11/2022 23:21:45
"Palmers Cocoa Butter Formula with Vitamin E, Bonus Size Skin Cream Jar, 9.5 oz",https://www.walmart.com/ip/Palmers-Cocoa-Butter-Formula-with-Vitamin-E-Bonus-Size-Skin-Cream-Jar-9-5-oz/967987305,Palmer's,https://i5.walmartimages.com/asr/57897d73-dc9d-4f4e-a51d-d8a35a88c7e1_1.f49cbd71fd3987d4884928769159b505.jpeg,967987305,"Palmers Cocoa Butter Formula with Vitamin E, Bonus Size Skin Cream Jar, 9.5 oz ; UPC: 010181140082. Palmer's Cocoa Butter Formula Original Solid Jar provides deep hydration all over. This unique formula melts into skin, creating a protective moisture barrier that locks in moisture. From normal to dry to eczema prone skin, this emollient rich solid effectively heals and softens, leaving skin smooth, supple and beautiful. Ideal for deep moisturization, including overnight treatments.",246878953394,,USD,15.38,OnSitePickup,Personal Care,Bath & Body,Body Lotions,https://i5.walmartimages.com/asr/57897d73-dc9d-4f4e-a51d-d8a35a88c7e1_1.f49cbd71fd3987d4884928769159b505.jpeg,"[{'name': 'Age Group', 'value': 'Adult'}, {'name': 'Brand', 'value': ""Palmer's""}]",,,4.2,5,29bf05b9-f95e-5b3b-9027-4d41bea9943f,16/11/2022 23:21:51
"Neutrogena Stubborn Acne Spot Drying Acne Treatment, 10% Sulfur, 1 oz",https://www.walmart.com/ip/Neutrogena-Stubborn-Acne-Spot-Drying-Acne-Treatment-10-Sulfur-1-oz/513644120,Neutrogena,https://i5.walmartimages.com/asr/858bbfa5-4408-4df7-b7c2-4aeb23987f85.e0081dd4a3bb5134bc83005ffe615abf.jpeg,513644120,"Dry up and clear pimples with Neutrogena Stubborn Acne Spot Drying Lotion formulated with Sulfur and Niacinamide. This fast-acting acne treatment from a dermatologist-recommended brand is packed with 10% sulfur, the maximum level of sulfur available over-the-counter, to penetrate pores and help eliminate stubborn acne and 4% niacinamide known to help target dark spots and post-acne marks. Designed for acne-prone skin & clinically proven to provide fast-acting results, pimples look visibly clearer after one use. The fragrance-free formula is paraben-, phthalate-, dye-, and oil-free. To use as part of your skin care routine, cleanse your face & use a clean cotton swab to apply a thin layer to the affected area. Do not rub in & let it dry thoroughly. This treatment can be applied overnight & then removed in the morning with warm water. Use in the PM & pair with Stubborn Acne Blemish patches in the AM for all day treatment.",070501103227,,USD,14.97,OnSitePickup,Beauty,Skin Care,Acne Treatments,https://i5.walmartimages.com/asr/160d160d-e6b3-40df-b180-0d290083bf43.74ce198f57865341996d24ecca4170fd.jpeg ~ https://i5.walmartimages.com/asr/b73246e2-5bab-4f61-a80a-7d2071ae5399.807af7ed9c2794ceb0f6a538633d9660.jpeg ~ https://i5.walmartimages.com/asr/50f84b84-2444-420c-b21c-328ba2ca479c.1b963a73bfc968c9d24ade9ea5824082.jpeg ~ https://i5.walmartimages.com/asr/59a634c0-03ff-4145-b2b3-12a1a66a6648.2ab8d3be7443eeb63fde515a340a0092.jpeg ~ https://i5.walmartimages.com/asr/27aad6cc-0645-4d61-af1c-7f21d7be6409.2cff1beaca185711e945f6281789ffdc.jpeg ~ https://i5.walmartimages.com/asr/744e4582-0d48-4e8e-96ea-e0f9b2fd3381.4f67e209347e721edcc1032741e4d324.jpeg ~ https://i5.walmartimages.com/asr/c449491a-0702-4949-8618-1cc72dfdb42b.a7462ff52c22c24de725392340d705e4.jpeg ~ https://i5.walmartimages.com/asr/858bbfa5-4408-4df7-b7c2-4aeb23987f85.e0081dd4a3bb5134bc83005ffe615abf.jpeg ~ https://i5.walmartimages.com/asr/546dcd64-bc38-4e5b-b811-639467f550c7.9744823ab198cf6d0ca27d1013dcdbe3.jpeg ~ https://i5.walmartimages.com/asr/6b3daa4d-45c6-4146-8842-5f04df6cfae4.9a322596d48bde2e41d904e016d0f594.jpeg ~ https://i5.walmartimages.com/asr/a6e91fda-8f36-4d81-b6af-37aaad341293.5849bae559efdf5f58890631c538b1b9.jpeg ~ https://i5.walmartimages.com/asr/6f921645-a75e-4f38-b1a2-e3f4b984489e.5f7a1ff4e8045c4484322a2327218195.jpeg ~ https://i5.walmartimages.com/asr/ba9ee4ae-3919-4ab0-8515-85c3ac1761d8.88cceffd243e485f095beecd1a7cb4dd.jpeg ~ https://i5.walmartimages.com/asr/bd7fa9f9-f79d-4a2f-99a0-ebabba9b914b.a0e6f62c99ca69673162cf49375d116d.jpeg ~ https://i5.walmartimages.com/asr/c3a09809-815e-4691-8bc0-f2f60ca11c31.eeb488dbd1e1c1379121a21c0b7e277c.jpeg ~ https://i5.walmartimages.com/asr/c1cbce56-2d08-4877-a22c-90e8a41f6307.5a247492b0d02dd26e3100ebfef5cdb7.jpeg ~ https://i5.walmartimages.com/asr/7d8e4186-0076-4979-b63e-62ad9a35e500.547e56fa0dbcbe41057caac59a6364b3.jpeg ~ https://i5.walmartimages.com/asr/9d14d234-56ab-4bef-866c-30ddb7085b17.0521d9bc7651b3837f9d0ff09de005a5.jpeg,"[{'name': 'Brand', 'value': 'Neutrogena'}, {'name': 'Assembled Product Weight', 'value': '0.17 lb'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '1.19 x 1.88 x 4.88 Inches'}]","Clean the skin thoroughly before applying this product.Cover the entire affected area with a thin layer one to three times daily.Because excessive drying of the skin may occur, start with one application daily, then gradually increase to two or three times daily if needed or as directed by a doctor.If bothersome dryness or peeling occurs, reduce application to once a day or every other day.Sensitivity Test for a New User: Apply product sparingly to one or two small affected areas during the first 3 days. If no discomfort occurs, follow the directions stated above.  Other informationStore at room temperature.  Questions? 800-582-4048; outside US, dial collect 215-273-8755 or visit www.neutrogena.com","Active Ingredient  Sulfur 10%  Purpose  Acne TreatmentInactive Ingredients Isopropyl Alcohol, Water, Calamine, Niacinamide, Zinc Oxide, Zea Mays (Corn) Starch, Magnesium Aluminum Silicate, Salicylic Acid, Titanium Dioxide",5,1,88b9ebc1-27b1-5241-8434-34e9d7a95a08,16/11/2022 23:21:52
"Damp Rid Hanging Moisture Absorber, Fresh Scent, Set of 3 (Pack of 1)",https://www.walmart.com/ip/Damp-Rid-Hanging-Moisture-Absorber-Fresh-Scent-Set-of-3-Pack-of-1/134928255,DampRid,https://i5.walmartimages.com/asr/ce161320-8e2f-4bb3-ba6b-87f9b21b760c.74764fa4e0166454e4cbf06cbdf06879.jpeg,134928255,"Damp Rid Hanging Moisture Absorber, Fresh Scent, Set of 3 (Pack of 1)",715835286276,,USD,44.39,OnSitePickup,Household Essentials,Air Fresheners,Moisture Absorbers,https://i5.walmartimages.com/asr/ce161320-8e2f-4bb3-ba6b-87f9b21b760c.74764fa4e0166454e4cbf06cbdf06879.jpeg,"[{'name': 'Brand', 'value': 'DampRid'}]",,,,,77a9b418-e4a4-5dea-a2a0-6dcfdac288cc,16/11/2022 23:21:54
"Victor Fly Magnet Reusable Fly Trap with Bait 1 Quart, 4 Pack",https://www.walmart.com/ip/Victor-Fly-Magnet-Reusable-Fly-Trap-with-Bait-1-Quart-4-Pack/363064802,Victor,https://i5.walmartimages.com/asr/dea970e7-6b56-4253-ab59-5127abc99c23.81e6c5eae11e433a806c0c72bddbf59f.jpeg,363064802,"With the &lt;strong&gt;Victor Fly Magnet Reusable Fly Trap&lt;/strong&gt;, you can attract and trap a wide variety of flies that pester you outdoors. The attractant lures the flies into the trap, but doesn’t let them escape. The bait is non-poisonous so it’s safe for use around children and pets, as well as the environment. The bait, the trap’s white color and its diamond-shaped lid is very attractive to flies, which draws them into the trap. Victor Fly Magnet bait is designed to last for an extended period of time to provide optimum fly control. Easy to use - just pour in the bait, add water to the fill line and swirl to mix contents. Regularly add water to keep bait moist and so flies stay submerged. When the 1 quart trap becomes full and ready to empty, you can purchase new bait separately and continue to reuse the trap.&lt;br&gt;&lt;br&gt;Note: the bait requires an activation period of 24 hours before it becomes fully effective.",660355295508,M380,USD,28.95,OnSitePickup,Household Essentials,Pest Control,Insect & Pest Baits,https://i5.walmartimages.com/asr/dea970e7-6b56-4253-ab59-5127abc99c23.81e6c5eae11e433a806c0c72bddbf59f.jpeg ~ https://i5.walmartimages.com/asr/43ad2dc2-41ed-4198-8036-1e59e856b90b.931f2fb22124de00f863a2bd6b29adbb.jpeg ~ https://i5.walmartimages.com/asr/cb50b6ed-95d0-4639-9f34-9a2461da96d3.fe8ae9b4822d65231296aafa96d219f8.jpeg ~ https://i5.walmartimages.com/asr/00b020d7-abee-4938-bcb2-600e2323bf73.6b37641f4c9be34ad487ae4cf2c0cb98.jpeg ~ https://i5.walmartimages.com/asr/d3a1c3ef-e956-4aae-a4e5-09a6729e5298.6b4e5eca88aa072553db85a6bfedb250.jpeg ~ https://i5.walmartimages.com/asr/f0b24c27-1f17-4e15-9100-1a1edbb9ecf4.d68e1ba5bbd7f5b362bfddbb3a88d405.jpeg ~ https://i5.walmartimages.com/asr/04722fe4-f434-4709-ae56-3f6b67ec0cfe.16b547c5bb8bc39c3b93e4e90ef94626.jpeg,"[{'name': 'Brand', 'value': 'Victor'}, {'name': 'Manufacturer Part Number', 'value': 'M380'}, {'name': 'Manufacturer', 'value': 'Victor'}]",,,,,638dd582-ac61-5d15-9ebe-7c5bef377317,16/11/2022 23:21:54
"Plaque Remover for Teeth - Sonic Electric Tooth Cleaner, Tartar Calculus Tooth Stain Remover Cleaning Tool Kit, Safe for Adult Kids",https://www.walmart.com/ip/Plaque-Remover-for-Teeth-Sonic-Electric-Tooth-Cleaner-Tartar-Calculus-Tooth-Stain-Remover-Cleaning-Tool-Kit-Safe-for-Adult-Kids/798493151,prabensei,https://i5.walmartimages.com/asr/6c2d1442-70e3-4bb3-9a8f-958731de1fde.f31cb119b657a1fe57ee566db01269a0.jpeg,798493151,"<b>---- Why to Choice ----</b><br>
Ultrasonic Deeply Clean：Adopts ultrasonic technology, provides up to 42 Khz vibrations, helps to remove smoke stains, coffee stains, dental calculus, plaque whiten teeth, and improve oral health.<br>
Intelligent Recognition：The dental calculus removal is activated only when the cleansing head touches teeth or hard objects, and it will stop vibrate automatically when it touches soft gums, 100% painless safe for gums.<br><br>

<b>---- What You Want to Know ----</b><br>
◘ 3 cleaning modes（Mildly, Normal, Stronger ）to  meet various oral care needs
◘ 3 cleaning Heads: The cleaning head is interchangeable, with two flat and one pointed.<br>
◘ Try it at first on low setting, go back and forth in a tiny area for a few passes with little or no pressing it.<br>
◘ USB charge: Built-in 1200mAh battery,can be used for 90 minutes after charging fully.  Support to charge it through a computer, mobile power, and mobile phone charger easily<br><br>

<b>---- What You Get ----</b><br>
1 * Electric teeth cleaning kit <br>
1 * Mirror <br>
2 * Spare protective case  <br>
2 * flat cleaning heads <br>
1 * Sharpe cleaning head <br>
1 * Small wrench <br>
1 * User manual <br>
1 * Charging cable<br>",750250844724,,USD,29.99,OnSitePickup,Personal Care,Oral Care,Teeth Whitening,https://i5.walmartimages.com/asr/6c2d1442-70e3-4bb3-9a8f-958731de1fde.f31cb119b657a1fe57ee566db01269a0.jpeg ~ https://i5.walmartimages.com/asr/46643f2e-99e4-4e59-8f38-9efe592557e4.3f16bdda2362034dc2b38dc05a31bbfc.jpeg ~ https://i5.walmartimages.com/asr/d06b76e6-07b6-4a2d-93da-7506301075c9.0034a25fe4ee88ce9583a2a2b3f41213.jpeg ~ https://i5.walmartimages.com/asr/31e9b99d-2a11-429c-9915-b00b4ea8cbbb.4b0b65b5bc1ad13a36bd28183f7d6306.jpeg ~ https://i5.walmartimages.com/asr/72ecd76e-62ca-43b9-a510-8ba2411939d4.b9c15622927523e2dd33e075516f2b24.jpeg ~ https://i5.walmartimages.com/asr/c4d6f102-f03a-4515-8b2c-793a12e8838f.18f79b1e26b6ca869d1d6aa5650cff4d.jpeg ~ https://i5.walmartimages.com/asr/650dfcda-470f-4384-a132-60a7ebf02869.8e5c2a913585be6c8c103b9fb2eb16c3.jpeg,"[{'name': 'Brand', 'value': 'prabensei'}]",,,5,6,f95e2f41-122a-563b-89a2-eb92f949add8,16/11/2022 23:21:57
"Wooden Spoon Fork Chopsticks Tableware Travel Utensils For Camping, Picnic, Office Or Home",https://www.walmart.com/ip/Wooden-Spoon-Fork-Chopsticks-Tableware-Travel-Utensils-For-Camping-Picnic-Office-Or-Home/916852470?variantFieldId=actual_color,amazingfashion,https://i5.walmartimages.com/asr/2d55947a-7197-481b-975f-da0c561bb8c7.87cb33590770b238cb70ce346a474a13.jpeg,916852470,"Wooden Spoon Fork Chopsticks Tableware Travel Utensils For Camping, Picnic, Office Or Home<br>
Features:<br>
-- Wood conducts heat slowly and does not burn hands.<br>
-- This is a set of utensils, containing spoon, fork, and chopsticks.<br>
-- Easy maintenance, and you just simply wash with soapy water and let them dry, and it can't be used in the microwave oven.<br>
-- All materials are safe and non-toxic, which is harmless for you.<br>
-- With the exquisite craft, the surface is smooth and does not hurt the mouth.<br><br>

Specification:<br>
Item Type:Wood Utensil Set<br>
Material:Beech Wood<br>
Color:As the picture<br>
Size(spoon):18.5x3.5cm/7.28x1.38""<br>
Size(fork): 18.5x2cm/7.28x0.79""<br><br>

Package Include:1 x spoon or 1 x fork<br><br>

Notes:<br>
1. Please allow 1-3 cm difference due to manual measurement and 3-5 g for the difference between different colors.<br>
2. Due to the screen difference, the color may be a little different from what you expect, please allow it.<br>
Please understand. Make sure you don't mind before you bid.<br>
Have a nice day!<br>",,,USD,7.76,OnSitePickup,Home,Kitchen & Dining,Dining & Entertaining,https://i5.walmartimages.com/asr/3fd8d78c-0cd6-4506-b60c-d9df04db6153.35bedf21801e78f8349da7e460469632.jpeg ~ https://i5.walmartimages.com/asr/19fd5b30-bd4f-44bb-b8f8-f32d128db7fa.0fb40686f2c589f905ffcb25f1e92cf6.jpeg ~ https://i5.walmartimages.com/asr/2d55947a-7197-481b-975f-da0c561bb8c7.87cb33590770b238cb70ce346a474a13.jpeg ~ https://i5.walmartimages.com/asr/a29c801a-a25a-4757-ac39-2d8273157495.64783f4b98c8c034648ecfa067cfa2e8.jpeg ~ https://i5.walmartimages.com/asr/cdbcb779-62d2-4873-88a3-8f35ae012acc.f532760a462d919372f315a688067483.jpeg,"[{'name': 'Brand', 'value': 'amazingfashion'}, {'name': 'Color', 'value': 'Chopsticks&nbsp;'}, {'name': 'Material', 'value': 'Wooden&nbsp;'}]",,,,,ef52e4bd-2ea6-5f37-ab11-5083d5d3493e,16/11/2022 23:21:57
leaveforme Pet Hat Super Soft Fade-Resistant Polyester Outdoor Dog Sun Visor Cap Pet Baseball Hat Decor Pet Accessories,https://www.walmart.com/ip/leaveforme-Pet-Hat-Super-Soft-Fade-Resistant-Polyester-Outdoor-Dog-Sun-Visor-Cap-Pet-Baseball-Hat-Decor-Pet-Accessories/1909667225?variantFieldId=actual_color,leaveforme,https://i5.walmartimages.com/asr/6592b715-e406-4744-8c29-e165669c60b8.3c91b1aa1398f9b95f5fc90bb8cb1eea.jpeg,1909667225,"Description:Our pet baseball hat can be used to protect your lovely dog's eyes and delicate skin from harmful UV rays effectively and fully while camping or hiking owing to its wide brim design. This product is a must-have for any pet.By adopting sticker closure and 2 ear holes design, these pet sun visor hats are easy and convenient to wear or take off, and no need to worry about annoying your lovely furry pet when dressing them up.It is constructed of high-quality polyester material.There are 3 different sizes for you to choose from.This product is perfectly suitable for dog, cat and other small animals.<br>Item Name: Pet HatMaterial: PolyesterFeatures: Eye-catching, Super Soft, Long LastingSize Details:S, Head Circumference: 29cm-35cm/11.42""-13.78"", Hat Brim: 6cm/2.36"" (Approx.)M, Head Circumference: 30cm-40cm/11.81""-15.75"", Hat Brim: 7cm/2.76"" (Approx.)L, Head Circumference: 32cm-45cm/12.6""-17.72"", Hat Brim:8cm/3.15"" (Approx.)<br>Notes:Please refer to our size chart and choose the right size.
Due to the light and screen setting difference, the item's color may be slightly different from the pictures.<br><br>Package Includes:1 x Pet Hat<br>",,,USD,8.9,OnSitePickup,Pets,Dogs,Dog Clothes and Costumes,https://i5.walmartimages.com/asr/f74f2bfa-2a9f-4a55-9d9e-982fe72bd293.28b3b939cfd58e93b61874cee0a4f536.jpeg ~ https://i5.walmartimages.com/asr/36dd6ef7-f1a0-4de5-b1b1-2ebe916fdcb6.d5896de33dfc53b08801a92115af3f2c.jpeg ~ https://i5.walmartimages.com/asr/eebda36e-5f93-499e-a5a9-9da16a4ef0f4.63de35cb8396da9ef0934e50dec7b444.jpeg ~ https://i5.walmartimages.com/asr/3c1e4b3d-1150-4343-8716-295a62e58ede.b74b8f24b255e2888d88d166d7e5f009.jpeg ~ https://i5.walmartimages.com/asr/6592b715-e406-4744-8c29-e165669c60b8.3c91b1aa1398f9b95f5fc90bb8cb1eea.jpeg ~ https://i5.walmartimages.com/asr/2f7e7e5c-9ec6-4cdb-9401-ce76ddac0f5e.0a57917f242f125590511e1a0f065c2f.jpeg ~ https://i5.walmartimages.com/asr/8aab678f-a3b6-49ec-bd0a-a33cd58a2f87.66855510b04f6ba217fb7ccccf62478d.jpeg ~ https://i5.walmartimages.com/asr/e045b5d3-ec12-4f03-b924-59c559444d30.08d25bfae53525be39f22b6bfeb83f73.jpeg,"[{'name': 'Brand', 'value': 'leaveforme'}, {'name': 'Color', 'value': 'Blue L'}]",,,,,efa47fa2-07f5-568b-8f97-d5b73cfdc22c,16/11/2022 23:21:59
